comid,logQ_m3_div_s,logRT_vertical_hz_s_fill,junk,doc,logq_hz_vertical_m_div_s_fill,logw_m,LengthKM,no3,do
23791963,-1.206520587,5.554585457,0.578215021,4.315544387,-7.400233269,0.245804239,0.114,2.819324916,7.868382353
23791965,-1.302442444,5.763979964,0.432375938,4.422220067,-6.919734373,0.171493607,1.711,3.412310843,7.868382353
23791967,-1.391405961,6.300984859,0.351661052,4.405339543,-8.543105125,0.130366263,2.023,3.025614797,7.868382353
23791969,-0.505537124,5.924172536,1.262187585,4.044197819,-6.575118363,0.594314611,3.841,3.074022276,7.868382353
23791971,-0.981753393,6.128234386,0.797599888,4.090697751,-9.478021622,0.357589281,0.839,3.376843862,7.868382353
23791973,-1.318529264,6.394719601,0.416490725,3.875668216,-9.350711823,0.163399479,0.694,2.894880002,7.868382353
23791975,-0.474896951,5.967497908,1.292320324,3.950645031,-6.582528307,0.609668403,5.275,3.182425275,7.868382353
23791977,-0.787834327,4.522204156,0.986377556,4.155245416,-7.363512104,0.453778776,2.628,3.003221486,7.868382353
23791979,-1.312679235,5.797676314,0.422146456,4.395878079,-6.999565923,0.166281292,1.678,2.623316679,7.868382353
23791981,-1.691830667,6.376414186,0.043794392,4.413111954,-8.886056648,-0.026503661,1.752,3.005027732,7.868382353
23791983,-1.267832216,4.446653843,0.517723595,4.095783902,-8.493140221,0.214981527,2.266,2.857228287,7.868382353
23791985,-1.195772594,4.857651711,0.588417381,4.091067742,-8.506472588,0.251002734,1.551,2.862558478,7.868382353
23791987,-1.60052139,6.462706089,0.13522809,4.369356823,-9.354866028,0.020085331,0.907,2.373754929,7.868382353
23791989,-0.638185197,6.21287981,1.132067481,4.053652674,-7.240332155,0.528013405,4.925,3.366414044,7.868382353
23791991,2.8349526,4.157471901,4.283796422,3.230870887,-3.553961564,2.133940726,2.014,0.489240811,11.21868288
23791993,-1.137684148,6.403599739,0.644438589,4.416711039,-9.556863785,0.279547698,1.501,3.453955946,7.868382353
23791995,2.834924455,4.048886423,4.283741658,3.211945924,-3.445495697,2.133912822,1.169,0.489202437,11.21866568
23791997,-0.674750803,4.616338192,1.103646389,3.817073188,-7.274088368,0.513531764,1.589,2.437545126,7.868382353
23791999,-0.737386583,4.451177789,1.043051676,3.764089507,-7.058985756,0.482656423,2.046,2.361235206,7.868382353
23792001,-1.494492507,6.587852478,0.240249632,4.421497046,-9.681368828,0.073597852,1.508,3.990059591,7.868382353
23792003,-0.831200755,4.457351208,0.949175246,4.100545472,-5.724699974,0.434822765,0.522,2.630873023,7.868382353
23792005,-0.812196574,5.291111469,0.970858057,3.95165184,-8.907649994,0.445870993,0.439,2.490276339,7.868382353
23792007,-1.246708024,6.507501651,0.542177858,4.103130459,-8.26760624,0.227441916,1.477,3.090388624,7.868382353
23792009,-1.066942691,3.933974853,0.55554182,3.973301966,-4.568299886,0.234251369,2.36,1.208958012,10.61315643
23792011,-1.074906307,4.745426214,0.712321332,4.334425446,-7.585026652,0.314136571,1.237,2.478842262,7.868382353
23792013,-1.199455542,4.791443348,0.591331783,3.934254481,-8.71049118,0.252487734,0.474,2.342751854,7.868382353
23792015,-1.315467245,6.521530151,0.423180315,4.41006525,-9.696393013,0.166808083,0.902,3.152178058,7.868382353
23792017,0.002236539,6.36412563,1.784978698,3.715496752,-6.698970004,0.860696825,0.144,1.773357379,7.868382353
23792019,-0.016131451,4.997575254,1.767916885,4.149131876,-5.030509537,0.852003173,0.301,1.767551015,7.868382353
23792021,-0.019025563,5.187310945,1.765240754,3.916890355,-5.238884405,0.850639582,0.636,1.769427849,7.868382353
23792023,-0.911567526,4.822036733,0.873895792,4.003518504,-7.928117993,0.396464983,4.77,2.436793408,7.868382353
23792025,-1.467328625,3.553430114,0.174088895,3.553205777,-4.408379467,0.039886408,0.975,1.397053619,10.32781615
23792027,-0.028560317,4.625313275,1.756331767,3.804290972,-7.950781977,0.84610011,2.562,1.767023251,7.868382353
23792029,-1.168830966,4.05137841,0.560408824,4.084713554,-4.688870165,0.236731295,2.451,1.337289281,9.849176088
23792031,-0.054538889,4.676162243,1.731959248,3.760381668,-7.346544743,0.833681372,1.044,1.73945071,7.868382353
23792033,-1.175411311,4.380327035,0.529430354,3.781199518,-5.033604807,0.220946572,1.504,1.504545101,10.23549513
23792035,-0.902238173,5.953004229,0.887679177,3.911604625,-6.783570169,0.403488149,4.978,2.306202107,7.868382353
23792037,-1.524291194,3.939571999,0.131779009,3.856733579,-4.814134681,0.018327891,2.277,1.041920993,8.464235584
23792039,-0.068566976,5.267993014,1.718807165,3.727002948,-5.392727312,0.826979879,2.097,1.718194427,7.868382353
23792041,-0.822533562,6.470870983,0.966784482,4.01565072,-7.632644079,0.443795349,1.903,2.170802928,7.868382353
23792043,-0.924809238,4.268733116,0.774641032,3.952292905,-4.777423982,0.345890859,3.353,1.330614053,8.691711618
23792045,-1.958005512,5.642720222,-0.297569464,3.71697805,-8.110474586,-0.200441697,0.763,1.245995843,8.788617875
23792047,-1.587008916,4.478841842,0.063821056,3.138546792,-5.397386636,-0.016299304,1.532,1.43595595,10.4895407
23792049,-1.910465383,4.235462864,-0.242300375,4.414680325,-5.376781732,-0.172279967,0.258,1.878973085,10.98705461
23792051,-1.63414126,4.232415229,0.034146977,4.128631509,-5.176962894,-0.031419391,0.45,1.653390744,10.35257688
23792053,-1.589869264,5.340071742,0.078420565,4.401418736,-6.318939756,-0.008860292,0.202,1.632978809,10.35723463
23792055,-1.328632604,3.663674851,0.296467739,3.065805071,-4.445498318,0.102243144,1.283,1.102079985,10.72633969
23792057,-1.190973711,4.429171048,0.51355052,3.796018489,-5.093487182,0.212855184,1.981,1.133444055,10.57082312
23792059,-1.267832216,4.626822318,0.414839698,3.329559437,-5.33854701,0.162558217,0.789,1.248624831,10.40868789
23792061,-1.106102936,5.049632433,0.576767372,3.913431789,-5.744100633,0.245066606,0.332,1.340824783,10.34762595
23792063,-1.348748633,4.945562228,0.321038893,4.056602283,-5.729437612,0.114763093,1.032,1.428621753,10.21973005
23792065,-0.767205881,5.077732318,0.920572005,4.111081971,-5.594226899,0.420248312,1.229,1.319300453,10.52395375
23792067,-0.908867241,4.812407981,0.776345178,3.553290179,-5.382360227,0.346759187,5.103,1.156060861,9.739192409
23792069,-0.948727249,5.013953209,0.753789817,3.747304568,-8.264086723,0.335266361,2.439,1.424866897,9.451254813
23792071,-1.802880321,3.911425354,-0.215168822,4.019735894,-4.991174224,-0.158455396,1.283,1.615451644,10.23998117
23792073,-1.65809339,3.915171333,-0.017186238,3.734348429,-4.885486351,-0.057575642,2.311,1.436507615,10.10254643
23792075,-1.447240025,4.053141098,0.260453018,4.127035924,-4.856460614,0.083892256,1.666,1.346310687,9.468840846
23792077,-0.609235297,4.783949923,1.076523937,4.105545452,-7.073143291,0.499711829,0.652,1.264508678,9.644578804
23792079,-1.258143273,4.549515602,0.437544462,3.677523507,-5.24533829,0.174127169,3.117,1.34060399,8.554750089
23792081,-1.34356378,5.674780846,0.425974161,4.237675566,-7.385498524,0.168231655,0.119,0.984804372,7.868382353
23792083,-1.132981764,4.041843328,0.543186152,3.731607804,-4.684980871,0.22795568,2.687,1.358602537,10.33349199
23792085,-0.720327407,3.950341642,0.924961213,3.88963752,-4.374388174,0.422484783,0.397,1.357399714,10.52525922
23792087,-1.103285881,3.216420651,0.117702061,0.781818182,-4.057013803,0.011155144,1.066,0.439703077,12.03675353
23792089,-0.587817437,5.374910078,1.103646389,3.987051734,-5.807934589,0.513531764,2.112,1.35176624,10.13984677
23792091,-1.022392054,4.197876852,0.622068888,3.830191445,-4.793749839,0.268149474,4.094,1.364281396,10.590514
23792093,-1.262172838,3.627899317,0.025756315,0.781818182,-4.531230468,-0.035694757,2.43,0.40830879,10.2211102
23792095,-0.878266404,5.895140648,0.936920703,3.509787764,-8.309482574,0.428578603,0.338,1.300809815,7.868382353
23792097,-1.103597986,4.251216647,0.608033697,3.65701261,-4.855436069,0.260998003,3.973,1.458654749,9.619519655
23792099,-0.491088358,4.787532834,1.169668557,3.774911946,-5.138083435,0.547172602,2.505,1.319860733,10.40424269
23792101,-0.715510071,5.343651748,1.097663295,3.436011929,-5.758877063,0.510483147,0.906,1.296694719,7.868382353
23792103,-0.265650284,4.315408111,1.534642823,3.339835868,-6.935542011,0.733141052,5.021,1.355178134,7.868382353
23792105,-0.707974554,4.228083715,1.104968256,3.433006607,-4.561747277,0.514205306,0.423,1.298362487,7.868382353
23792107,-1.297291192,6.332213743,0.532537815,3.633619264,-8.327902142,0.222529942,2.763,1.356952577,7.868382353
23792109,-0.973808048,3.276313972,0.376339673,0.781818182,-3.980329253,0.142940971,0.914,0.63306641,10.26770011
23792111,-1.576679263,3.573934061,0.011908613,3.996030711,-4.509487358,-0.042750694,1.137,1.356058863,10.46213699
23792113,-1.409021171,4.672149041,0.181872159,4.339820793,-5.538801711,0.043852281,0.314,1.398727304,10.52011322
23792115,-1.060109992,3.604215621,0.599763024,3.860845428,-4.213326196,0.256783777,1.01,1.356238043,10.25844324
23792117,-1.332846531,3.060246717,-0.170696227,0.781818182,-4.071411141,-0.135794895,0.883,0.371157957,12.27572393
23792119,-1.25680835,3.774694186,0.393259238,4.328796748,-4.495182828,0.151562141,1.531,1.417000466,11.16244145
23792121,-1.08720757,3.415712832,0.237769874,0.781818182,-4.201602177,0.07233432,1.358,0.648118248,10.35962198
23792123,-1.300964413,3.158862473,-0.076341578,1.065089383,-4.114467865,-0.087717566,0.949,0.310225008,12.18619227
23792125,-0.933796403,5.013820648,0.891559757,2.15579873,-9.444919586,0.405465454,1.301,1.403367218,7.868382353
23792127,-0.438039249,5.720925147,1.252352941,4.209204048,-6.097779472,0.589303481,1.402,1.37972636,9.895549595
23792129,-0.400062467,5.736345882,1.281131129,4.179106175,-6.483861423,0.603967077,2.704,1.240328101,9.660315388
23792131,-0.728542801,3.518628671,0.497316744,1.020818729,-4.155783266,0.20458345,2.117,0.485380622,11.54826523
23792133,-0.868799871,3.274878061,0.354780499,0.833013112,-3.987549206,0.131955741,1.211,0.445703375,11.74134259
23792135,-1.729729217,3.79043155,-0.108741383,3.872564245,-4.807633294,-0.104226515,1.615,1.336914648,9.976997338
23792137,-1.300472851,6.36209774,0.53265248,2.15579873,-9.006958008,0.222588369,1.685,1.361761434,7.868382353
23792139,-1.389291132,5.16271353,0.220944476,4.348479955,-6.018045556,0.063761132,0.501,1.465386255,9.18989429
23792141,-1.489149626,4.852386821,0.118000033,3.972914654,-5.732101144,0.011306972,2.545,1.419855407,9.269371881
23792143,-1.13869846,6.506749648,0.680235768,3.022143829,-8.443697499,0.29778774,4.619,1.256030781,7.868382353
23792145,-2.249102033,5.997027874,-0.468265691,4.112720684,-8.517573357,-0.287418001,0.091,0.856449019,7.868382353
23792147,-1.354552209,4.649178833,0.256789882,4.35162684,-5.439686788,0.082025747,0.43,1.477026255,9.162817263
23792149,-1.05827782,6.594466943,0.60260252,4.318986551,-8.886056648,0.258230609,0.439,1.364791661,9.358299765
23792151,-1.048405486,4.787175179,0.61254016,4.32024989,-7.122169971,0.263294219,0.194,1.375049032,9.317582673
23792153,-1.346557987,3.219956411,-0.062131203,0.781818182,-4.170732178,-0.080476833,0.958,0.462530263,10.82777134
23792155,-0.928131612,5.679447174,0.733550337,4.333543868,-6.667916298,0.324953567,0.166,1.384264171,8.927687625
23792157,-0.937827499,4.153543949,0.723619836,3.963610262,-8.38584137,0.319893594,0.119,1.376849438,8.973233346
23792159,-1.023169663,4.968161908,0.63818964,4.324691902,-7.453457337,0.276363618,0.143,1.372679153,9.204142954
23792161,-1.032611219,4.502508433,0.628552398,4.322535287,-7.012333735,0.271453072,0.227,1.360237689,9.244715088
23792163,-0.967486328,4.332222379,0.733983261,3.686841006,-4.866602677,0.325174158,4.877,1.212322499,9.960353677
23792165,-0.088894504,5.322195694,1.589535205,4.204436415,-5.481999621,0.761110835,0.91,1.319994112,9.418275172
23792167,-1.346012048,4.857869211,0.423475252,3.839265256,-7.321481621,0.166958365,3.216,0.987950546,7.868382353
23792169,-1.331261513,4.957765091,0.284656283,3.891359999,-5.754240644,0.096224752,1.994,1.279581516,9.42857714
23792171,-1.299001496,2.979372067,-0.108239599,0.781818182,-3.956811942,-0.103970837,0.686,0.441318874,12.16319503
23792173,-0.027379883,4.712919807,1.649899269,4.199276521,-4.787580656,0.791868652,0.468,1.306280709,9.510191294
23792175,-2.264653887,6.385836601,-0.484656107,3.688180957,-9.339121819,-0.29576955,0.748,0.870820384,7.868382353
23792177,-0.715573952,4.206064918,0.813861088,2.976095784,-4.6772187,0.365874989,5.173,0.568234278,9.576430296
23792179,-0.784152888,3.570475602,0.457624573,0.781818182,-4.224298661,0.184358759,2.275,0.514216411,11.62350894
23792181,-0.564554374,3.620169517,0.674236336,0.85420605,-4.159339961,0.294730798,2.579,0.498960984,11.67410613
23792183,-1.407132932,3.024001649,-0.16953965,0.781818182,-4.042880926,-0.135205575,0.696,0.491996767,12.29571865
23792185,-0.921922864,4.260506766,0.670496335,3.699434018,-4.817102122,0.292825124,5.171,0.855972393,9.234838811
23792187,-0.928340106,3.522853812,0.20685285,1.587462676,-4.311011853,0.056580905,2.603,0.207501204,12.27857972
23792189,-1.558950497,6.406123161,0.110791661,4.350270708,-8.856344223,0.007634028,1.886,1.791329085,7.868382353
23792191,-0.935701206,3.64785151,0.435111433,1.600312102,-4.321688901,0.172887447,2.057,0.490512516,10.58181645
23792193,-0.828955474,3.371935043,0.365693852,1.43416175,-4.078317453,0.137516515,1.617,0.459350731,12.01503022
23792195,-0.936444225,3.371225452,0.260238392,1.304069852,-4.13461544,0.083782896,1.608,0.350226774,11.69023424
23792197,-1.050472575,4.355226227,0.676382635,3.881583101,-4.920003487,0.29582442,4.844,1.452751632,8.8152323
23792199,-1.08168079,3.380742826,0.181357592,1.483021219,-4.191512323,0.043590089,1.427,0.516937156,11.03602853
23792201,-0.534022991,3.056607176,0.660106222,1.493714621,-3.599002404,0.28753096,0.773,0.421307439,11.91929857
23792205,-0.252475979,3.265391182,0.98951211,0.781818182,-3.633915349,0.455375951,1.128,0.499957167,11.56727123
23792207,-1.043756193,3.33450927,0.122150319,1.392967201,-4.179956488,0.013421703,1.615,0.293938853,12.19673327
23792209,-0.251728825,3.734463455,0.990392139,0.781818182,-4.131262131,0.45582436,0.101,0.500130144,11.55782899
23792211,-1.405878651,3.49616799,-0.084336396,0.781818182,-4.463728052,-0.091791234,1.68,0.441324736,9.873715225
23792213,-1.270345898,5.195461517,0.336619813,4.065351364,-6.096638664,0.122702172,1.453,1.286733781,8.794482454
23792215,-0.036660117,4.46114413,1.688906351,3.955090097,-7.018634491,0.811744262,0.121,1.844598697,9.249596318
23792217,-0.237431728,3.695254415,1.002878498,1.920774273,-4.058890143,0.462186641,3.063,0.511584363,11.53665509
23792219,-1.296316891,4.008616176,0.432520341,3.498098575,-4.713049687,0.171567186,2.214,1.225247219,10.44837251
23792221,-0.712645111,3.669747381,0.565965817,0.781818182,-4.274369546,0.239562798,2.682,0.48754653,11.88506
23792223,-1.589869264,5.543381049,0.106836587,4.039588171,-6.486116814,0.005618766,3.117,1.504863397,8.46605681
23792225,-0.472882849,5.542741299,1.213693033,4.126937211,-6.998015404,0.569604769,0.403,1.978408237,9.634241498
23792227,-0.250522907,3.771176863,1.507348449,3.572194902,-3.916173572,0.719233517,0.352,1.774304207,8.973753435
23792229,-0.899790334,3.595218844,0.410000713,0.781818182,-4.280245847,0.160092568,2.086,0.490054907,10.48596598
23792231,-1.318529264,6.328050613,0.362482475,4.412375755,-8.6513834,0.135880195,2.11,1.860483556,7.868382353
23792233,-1.290276537,5.203119278,0.485210191,4.351105019,-7.96276474,0.198414695,0.362,1.214584905,7.868382353
23792235,-2.777103113,5.445897102,-1.008330993,3.01704876,-8.383495331,-0.56260208,0.086,0.913589177,7.868382353
23792237,-0.673937408,5.480105877,1.0638548,4.055228531,-6.887442112,0.493256416,0.119,1.948973763,7.868382353
23792239,-1.129156821,3.356940279,0.05426824,0.781818182,-4.236646588,-0.021166832,1.625,0.393268982,11.48081499
23792241,-1.30442101,4.649951935,0.471438407,3.991396369,-8.91925621,0.19139744,0.536,1.234072033,7.868382353
23792243,-0.474676776,4.703519344,1.211344842,3.667314496,-7.47527647,0.568408275,0.716,1.980649429,9.648070763
23792245,-0.261453733,4.044590374,1.495309783,3.577531228,-4.207494848,0.713099352,1.049,1.784339015,9.018572854
23792247,-1.184531179,6.087563655,0.515105204,4.411848211,-7.359518563,0.213647356,2.843,1.488095382,7.930065805
23792249,-0.968400151,6.328602896,0.730144088,4.413803575,-7.351639989,0.323217952,0.876,1.413550956,7.868382353
23792251,-1.448965473,6.207965806,0.209273673,4.417020024,-7.826813732,0.057814408,2.213,1.412808834,7.868382353
23792253,-1.316485522,4.825222412,0.417388646,3.683146553,-7.806875402,0.163857005,2.019,2.136699964,7.868382353
23792255,-0.674867126,4.499134541,1.062841355,3.621608351,-7.145733833,0.492740027,1.74,1.951363906,7.868382353
23792257,-0.831284136,4.512649271,0.893961392,3.975563042,-4.955954393,0.406689179,0.076,1.928128008,8.236360746
23792263,-0.746414206,4.97391805,0.955110231,4.414492778,-7.777283529,0.437846869,1.493,1.380549917,7.868382353
23792265,-1.309407224,5.707758427,0.455301772,4.067356225,-8.653755188,0.183175203,3.125,1.460029994,7.868382353
23792267,-0.510050755,3.615092272,1.197454241,4.409213377,-3.891266568,0.561330479,0.124,1.35066896,7.868382353
23792269,-1.648134609,6.205749035,0.05838806,4.417451793,-9.045757491,-0.019067625,2.016,1.766412361,7.868382353
23792271,-1.308655633,6.410514832,0.413333299,4.415324958,-8.874249458,0.161790649,3.011,1.52151983,7.868382353
23792273,-1.749995467,6.585875988,-0.061230177,4.413510456,-9.141875267,-0.080017725,1.526,1.581476648,7.868382353
23792275,-0.960693262,4.831800318,0.808912841,2.15579873,-5.343422709,0.363353666,3.092,1.910040605,9.675647013
23792277,-0.491164564,5.006115927,1.257503382,3.617224743,-5.317900071,0.591927829,2.417,1.808322197,9.414647562
23792279,-0.685585175,4.838727722,1.018438345,4.412017179,-5.2736967,0.470114983,1.255,1.359221115,7.868382353
23792281,-0.541403503,5.904713604,1.164507508,3.978249704,-6.51413667,0.544542849,1.336,1.322813954,7.868382353
23792283,-0.918036077,6.149751655,0.856190975,3.778747957,-6.874518734,0.387443696,0.787,2.024600459,9.225240668
23792285,-1.293407035,4.204508789,0.341098039,2.681538035,-4.951857411,0.124984001,1.581,0.788780064,10.08873974
23792287,-1.367542479,3.870019178,0.207580515,3.276082185,-4.687644945,0.056951678,2.252,0.609719361,9.847437188
23792289,-1.456288155,3.966618154,0.231393123,3.593234427,-4.784305929,0.06908512,2.236,1.65715569,9.859723838
23792291,-1.155785963,5.953165773,0.577284944,4.412922908,-6.9076303,0.245330328,4.268,1.412684729,7.868382353
23792297,-0.940178508,4.298536065,0.78694298,3.527504289,-4.800842302,0.352159176,4.219,2.001329671,7.868382353
23792299,-0.798914843,4.147942495,0.93333541,1.878545469,-4.575072651,0.426751759,2.944,1.726524753,9.832881073
23792301,-0.894839119,5.858446472,1.08056877,4.407252092,-6.45432185,0.501772828,7.246,1.312327534,7.868382353
23792303,-2.042805134,4.06686436,-0.389659289,1.093304401,-5.286702706,-0.247365011,0.758,1.94710489,9.64139582
23792307,-1.047718637,4.514294461,0.668739918,2.15579873,-5.088506809,0.291930161,2.931,1.67122651,9.662014861
23792309,-1.471314668,3.621507945,0.138649995,3.646777758,-4.489398842,0.021828923,1.209,1.824102844,10.47289669
23792311,-1.839534212,4.130317557,-0.229516191,3.069316035,-5.225826226,-0.165765933,0.757,1.325601359,10.19168672
