"comid","logQ_m3_div_s","logRT_lateral_hz_s_fill","junk","doc","logq_hz_lateral_m_div_s_fill","logw_m","LengthKM","no3","do"
23781497,-0.465600660671539,5.26996892682691,0.845110448250766,2.129157635,-6.60977163753087,0.381797741448788,1.264,0.140674475652798,10.75341782
23781499,-0.79337745590491,3.88690354562671,0.480452513280989,1.29969936,-4.31230642422556,0.195990474524024,2.662,0.07871378686814,10.72800586
23781501,-1.12948809115389,3.70660169571392,0.136657161873879,1.708453873,-4.31997918529724,0.0208134977303786,1.802,0.28918240271488,10.83057367
23781503,-1.38419758834288,3.65068219676143,-0.0689491532226089,0.894967586,-4.35450872786603,-0.0839508411463253,1.351,0.119182401061918,11.51740542
23781505,-0.553681963049702,4.46562847173828,0.802431626430724,1.055129681,-4.46352362663968,0.360051237460631,3.041,0.132722253522544,11.20971779
23781507,-0.587008916181056,4.29106747958951,0.733261481354195,1.527343312,-4.33343902056669,0.324806383644992,3.434,0.15474921636747,11.06588421
23781509,0.33329826642178,2.08487415313721,1.54763935173953,1.130183579,-9.94907760620117,0.739763283848413,0.32,0.182039446972828,11.7470618
23781511,-1.00463221131725,4.14968522540364,0.349568902508676,1.795278907,-4.5563412942874,0.129300232327511,3.3,0.132999904163408,11.2838354
23781513,-1.29558759759313,5.67512029092346,0.0800489675788517,0.781818182,-7.51427857351842,-0.00803055818286818,0.539,0.126129045086896,11.54015914
23781515,-0.763337819478468,4.00709443235966,0.559547555580434,1.201917324,-4.27852621864143,0.236292445844008,2.426,0.129493684802216,12.06537495
23781517,-0.873829129278716,3.93353910443653,0.444622429442504,1.632093651,-4.28261051185785,0.177733666415566,2.146,0.093205531955456,12.25254642
23781519,-0.6600566239465,4.2157065215366,0.656069439836464,1.255971329,-4.29663834317837,0.285474064554882,2.895,0.11056136085464,11.83566501
23781521,-0.416817838169717,4.21958270999827,0.83121047687191,1.67625901,-5.50746309971187,0.374715170508482,0.705,0.148015627149342,11.78486256
23781523,0.235369498413836,4.89250523298267,1.44770056043451,0.988422646,-5.94119451332409,0.688840619374368,1.415,0.189714963016214,11.71501632
23781525,-0.248534986009273,4.58386817996677,0.950885500794797,1.234134323,-4.32480037911412,0.435694205874337,5.821,0.217420367681758,11.81339378
23781527,0.191379848197918,3.38982198397863,1.39955085586291,0.926483917,-5.43955532680681,0.664306489846823,0.115,0.18981819391954,11.84016581
23781529,-0.939001412909719,3.65893451267033,0.324570517218835,0.781818182,-4.25067092226022,0.116562591915358,1.95,0.246447351665552,10.89884951
23781531,-0.870895934599885,3.78411989178927,0.372046232079206,1.351894586,-4.19936720127091,0.140753297740303,1.927,0.219254019759354,11.4234716
23781533,0.154423719659461,3.33134430794596,1.36105510291775,0.989536091,-4.5779636390654,0.644691420612825,0.343,0.184782582300432,11.89546768
23781535,-0.700629281258343,4.01803633013262,0.606488850442648,1.720017802,-4.2130384556394,0.260210844085391,2.293,0.139624095267452,11.82532227
23781537,-0.64388906003433,4.05338035605206,0.686636269262293,1.47640719,-4.22653098379925,0.301049041773711,2.169,0.144846087398748,11.33170686
23781539,-1.1708310698358,3.8289263533387,0.176698846118572,0.872061447,-4.38343916798911,0.0412162785168652,1.817,0.125570948148214,11.1623005
23781541,-1.4380392490985,3.45980225016041,-0.133004186889352,0.781818182,-4.44622859410224,-0.116589348632062,1.365,0.138401353154582,11.38669728
23781543,-1.68522758295494,3.36366248130798,-0.43086027452754,0.781818182,-7.00869798660278,-0.268358500645013,0.259,0.090184686526158,11.0637345
23781545,-0.075067078228567,3.91046572022976,1.13229812097055,0.945627166,-4.25377304573117,0.528130925068125,1.19,0.18565096896909,11.92075273
23781547,-1.08977067649233,3.60248920239696,0.167494561635722,0.781818182,-4.31269420113708,0.0365263409385571,1.879,0.191916994561892,11.98189862
23781549,-1.7943720535822,3.66132701157753,-0.560036064079095,1.211467379,-5.10571717541004,-0.334178542177901,0.454,0.06667048682325,11.07438979
23781551,-1.03128755290439,3.68695881745018,0.191031608848618,1.048468579,-4.29673507536662,0.0485193733095987,2.021,0.168398898636122,11.78370806
23781553,-0.475484629733749,4.108836941787,0.712397131406715,1.040490727,-4.16642441956451,0.314175193516689,3.09,0.156828438595972,12.1770287
23781555,-0.597833764430336,4.74449117565253,0.786368051973334,1.226551821,-4.66814175353569,0.351866227393654,6.841,0.15366810953585,11.34648559
23781557,-0.154186931816585,3.69624099721512,1.04790929166723,1.066515133,-4.59690694495636,0.485131565325144,0.716,0.182847521897902,12.0692623
23781559,-0.287740573563347,3.53508659403213,0.906356594346318,1.007696088,-4.68273918047699,0.413005012496205,0.655,0.165240719978996,12.17474759
23781561,-0.732045461215142,3.87239047718811,0.617660721692005,1.157997167,-4.10617410470814,0.265903342892975,1.648,0.11730503936977,11.3887488
23781563,-0.736983712167595,4.33314693696745,0.619354246514376,0.846382765,-4.4979743576141,0.266766259023542,4.009,0.122038130336104,11.66128899
23781565,-2.03075921538841,4.79396643486024,-0.792904459580782,1.260619152,-6.60258145764865,-0.452833961309805,0.39,0.063041543552256,10.49763576
23781567,-0.132064034467784,4.58134058044767,1.06872004936813,1.419974268,-4.23118098625447,0.495735448140126,5.412,0.190654248865838,11.67478629
23781569,-0.508540992796523,4.42175081327482,0.813801082065378,1.491523761,-4.3704686189136,0.365844413134806,4.112,0.093025457201918,11.48173299
23781571,-0.411171148817958,3.40148648284487,0.935335932585255,0.986766032,-4.20802879897923,0.427771101800932,0.734,0.123294768531716,11.59002939
23781573,-0.833541519689919,4.26282436977595,0.527810282478543,1.496728932,-4.49693725353364,0.220121082485958,3.53,0.139330838861478,11.98167902
23781575,-0.658541347917376,4.21018294399731,0.651471852199042,1.526959626,-4.35626353970472,0.283131416518374,3.349,0.09830572701744,10.16199286
23781577,0.189277299455805,4.49162967262547,1.49358211740995,1.62761335,-4.67195083071445,0.712219040315312,2.289,0.078227397445064,11.67552717
23781579,0.0495645659525956,3.40904097549165,1.35912751765414,1.629676086,-4.4987804757014,0.643709241660999,0.305,0.073600896544722,11.97897569
23781581,-1.04307665259293,3.87630954110399,0.335898992025112,1.142003412,-4.38988872673957,0.122334886284692,2.089,0.178408514050984,11.63477789
23781583,-0.493916901250688,4.63333291753323,0.839603729470837,1.588711111,-4.61352213667467,0.378991856079188,7.241,0.084839015618976,11.66064239
23781585,0.304695638040538,4.38259250652199,1.60869821966469,1.58843546,-4.73284705230498,0.770875129449593,1.611,0.082221162763266,11.71110927
23781587,-1.29777916380276,3.90130425135046,0.078420564914,1.080785964,-4.64063219982248,-0.00886029208671163,2.723,0.154742626943238,10.46316138
23781589,-0.121671630282159,4.33528267571594,1.18794916372571,1.651340274,-4.27252625091835,0.55648727539906,2.45,0.069146174572608,11.988388
23781591,-0.439119584079437,4.26081964798087,0.807453843942642,1.133267112,-4.24216719112164,0.362610250760633,3.615,0.148614004101696,11.97121478
23781593,-0.691286628492207,3.54894101866411,0.65216895424583,1.548836177,-4.02318387475055,0.283486616858576,0.636,0.115060059807136,11.70427212
23781595,-0.89156939294382,3.74872319863345,0.354607782789264,0.966818659,-4.1900201835142,0.1318677359821,1.832,0.228710769624306,11.99264181
23781597,0.362087354053625,4.78611309521971,1.6727940189076,1.545158435,-4.13454600541098,0.803534408557997,3.182,0.087024589488016,11.63827884
23781599,-0.59656901708112,4.35416524104169,0.765079660579813,1.737825529,-4.4942877977658,0.34101897181253,4.703,0.063618942973272,11.76061794
23781601,-0.923879380702691,3.55387897484403,0.413785767719738,1.629375854,-4.04482475975129,0.162021199233849,0.844,0.106246952553272,11.8339295
23781603,-0.571788611929937,4.20627582710621,0.779603705391958,1.291646337,-4.23697842597405,0.348419532208101,2.711,0.141593936596404,11.88212209
23781605,-0.729927270221034,4.19797197434974,0.591431931588087,1.217010347,-4.35655540961712,0.25253876383695,3.031,0.150556492866714,12.16436526
